fpr,tpr,threshold
0.23603527929441412,0.9305331179321487,0.11489605591516658
0.23981520369592607,0.9305331179321487,0.11198942329401594
0.23981520369592607,0.9321486268174475,0.11080655437532734
0.24149517009659807,0.9321486268174475,0.10979366399740546
0.24149517009659807,0.9337641357027464,0.1097695249587787
0.24443511129777404,0.9337641357027464,0.10828920501204102
0.24443511129777404,0.9353796445880452,0.10826012428867363
0.25493490130197394,0.9353796445880452,0.10288436492959173
0.25493490130197394,0.9369951534733441,0.10257892222802296
0.25661486770264597,0.9369951534733441,0.10189266045345903
0.25661486770264597,0.938610662358643,0.10172799971473459
0.2755144897102058,0.938610662358643,0.09083654273891788
0.2755144897102058,0.9418416801292407,0.09057869016031392
0.27887442251154976,0.9418416801292407,0.0893358869235331
0.27887442251154976,0.9434571890145396,0.08916698749017311
0.2792944141117178,0.9434571890145396,0.08912445751748883
0.2792944141117178,0.9450726978998385,0.08881391965161534
0.2973540529189416,0.9450726978998385,0.08085760247695815
0.2973540529189416,0.9466882067851373,0.08084134824806602
0.2986140277194456,0.9466882067851373,0.08045571782694777
0.2986140277194456,0.9483037156704361,0.08035511940300405
0.3015539689206216,0.9483037156704361,0.0791588347931789
0.3015539689206216,0.9499192245557351,0.07901504309664129
0.3250734985300294,0.9499192245557351,0.07153106914131512
0.3250734985300294,0.9515347334410339,0.07149098935891327
0.33221335573288535,0.9515347334410339,0.06837918144814487
0.33221335573288535,0.9531502423263328,0.06836456395571834
0.3473330533389332,0.9531502423263328,0.0632856628415366
0.3473330533389332,0.9547657512116317,0.06325110851378796
0.35615287694246117,0.9547657512116317,0.060377690729189866
0.35615287694246117,0.9563812600969306,0.06034177014849122
0.3658126837463251,0.9563812600969306,0.05668420024746321
0.3658126837463251,0.9579967689822294,0.0566166163167969
0.36875262494750105,0.9579967689822294,0.05563375611238062
0.36875262494750105,0.9596122778675282,0.05553366274485212
0.37001259974800504,0.9596122778675282,0.05471941030934825
0.37001259974800504,0.9612277867528272,0.05452805838371195
0.39269214615707687,0.9612277867528272,0.047991198843575916
0.39269214615707687,0.962843295638126,0.047960699015224345
0.39395212095758086,0.962843295638126,0.04784458434680833
0.39395212095758086,0.9644588045234249,0.04782314049185729
0.39437211255774884,0.9644588045234249,0.047609578867259104
0.39437211255774884,0.9660743134087237,0.047521604802458095
0.4010919781604368,0.9660743134087237,0.04545838401064702
0.4010919781604368,0.9676898222940227,0.04544379179325286
0.40403191936161276,0.9676898222940227,0.04452025456280924
0.40403191936161276,0.9693053311793215,0.04422187701380692
0.4351112977740445,0.9693053311793215,0.038452540131480056
0.4351112977740445,0.9709208400646203,0.03842459713019553
0.4523309533809324,0.9709208400646203,0.03566398076457712
0.4523309533809324,0.9725363489499192,0.03565273385235971
0.4632507349853003,0.9725363489499192,0.03453954288374337
0.4632507349853003,0.9741518578352181,0.03447244226314772
0.48089038219235614,0.9741518578352181,0.032710238511846006
0.48089038219235614,0.975767366720517,0.03262151283068877
0.5086098278034439,0.975767366720517,0.02927171530117094
0.5086098278034439,0.9773828756058158,0.029264651468417766
0.5237295254094918,0.9773828756058158,0.02765752188340362
0.5237295254094918,0.9789983844911146,0.027646324248572548
0.5333893322133557,0.9789983844911146,0.026478334425089456
0.5333893322133557,0.9806138933764136,0.026455957797824916
0.5342293154136917,0.9806138933764136,0.026393732890994892
0.5342293154136917,0.9822294022617124,0.02639361183135392
0.5552288954220915,0.9822294022617124,0.024172023643785952
0.5552288954220915,0.9838449111470113,0.024162487390791174
0.5795884082318353,0.9838449111470113,0.021618672922428184
0.5795884082318353,0.9854604200323102,0.021501523272476227
0.5900881982360353,0.9854604200323102,0.020223702796729505
0.5900881982360353,0.9870759289176091,0.020200217816407597
0.634187316253675,0.9870759289176091,0.016373899556511657
0.634187316253675,0.9886914378029079,0.01635852484090459
0.6404871902561948,0.9886914378029079,0.016006023106086387
0.6404871902561948,0.9903069466882067,0.015977669429706506
0.6862662746745065,0.9903069466882067,0.013339213872072335
0.6862662746745065,0.9919224555735057,0.013309159061628422
0.7270054598908022,0.9919224555735057,0.011445119506595791
0.7270054598908022,0.9935379644588045,0.011441665628489715
0.7370852582948341,0.9935379644588045,0.011037119230059952
0.7379252414951701,0.9935379644588045,0.011020528592515308
0.758504829903402,0.9935379644588045,0.010413204864029314
0.758504829903402,0.9951534733441034,0.01041094707253031
0.7879042419151617,0.9951534733441034,0.009549666572799641
0.7887442251154977,0.9951534733441034,0.009536889523837442
0.8063838723225536,0.9951534733441034,0.009114310330119883
0.8063838723225536,0.9967689822294022,0.009100258882108693
0.8265434691306174,0.9967689822294022,0.008465864105712557
0.8265434691306174,0.9983844911147012,0.008445704253706688
0.8437631247375053,0.9983844911147012,0.007885071277636057
0.8446031079378412,0.9983844911147012,0.007879472199287066
0.9118017639647207,0.9983844911147012,0.004781737873818563
0.9126417471650567,0.9983844911147012,0.00475975930588326
0.9655606887862243,0.9983844911147012,0.003778592474861157
0.9655606887862243,1.0,0.0037668389241553015
1.0,1.0,0.0021354926573610407
